col	row	voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
6	10	46	0.129	0.341	26.75	0.957	0.129	0.129
6	10	43	0.0	0.0	nan	nan	0.0	0.0
6	10	40	0.0	0.0	nan	nan	0.0	0.0
6	10	37	0.0	0.0	nan	nan	0.0	0.0
6	10	34	0.0	0.0	nan	nan	0.0	0.0
6	10	31	0.0	0.0	nan	nan	0.0	0.0
6	10	28	0.0	0.0	nan	nan	0.0	0.0
6	11	100	5.0	0.0	11.645	0.486	1.0	1.0
6	11	97	4.968	0.18	11.968	0.18	1.0	1.0
6	11	94	4.484	0.508	12.032	0.18	1.0	1.0
6	11	91	4.516	0.508	12.065	0.25	1.0	1.0
6	11	88	4.226	0.425	12.323	0.475	1.0	1.0
6	11	85	4.032	0.18	12.742	0.445	1.0	1.0
6	11	82	4.0	0.0	12.871	0.428	1.0	1.0
6	11	79	4.0	0.0	13.065	0.442	1.0	1.0
6	11	76	3.903	0.301	13.613	0.667	1.0	1.0
6	11	73	3.871	0.341	13.968	0.315	1.0	1.0
6	11	70	3.387	0.495	14.548	0.568	1.0	1.0
6	11	67	3.129	0.341	14.839	0.638	1.0	1.0
6	11	64	3.065	0.25	15.742	0.682	1.0	1.0
6	11	61	2.968	0.18	16.516	0.811	1.0	1.0
6	11	58	2.613	0.495	18.097	1.193	1.0	1.0
6	11	55	1.968	0.547	20.419	2.11	1.0	1.0
6	11	52	1.871	0.341	22.452	2.743	1.0	1.0
6	11	49	1.0	0.655	27.72	4.774	0.742	0.806
6	11	46	0.074	0.385	35.2	6.686	0.032	0.161
6	11	43	0.0	0.0	nan	nan	0.0	0.0
6	11	40	0.0	0.0	nan	nan	0.0	0.0
6	11	37	0.0	0.0	nan	nan	0.0	0.0
6	11	34	0.0	0.0	nan	nan	0.0	0.0
6	11	31	0.0	0.0	nan	nan	0.0	0.0
6	11	28	0.0	0.0	nan	nan	0.0	0.0
6	12	100	5.0	0.0	11.871	0.341	1.0	1.0
6	12	97	4.968	0.18	11.774	0.425	1.0	1.0
6	12	94	4.71	0.461	12.032	0.315	1.0	1.0
6	12	91	4.484	0.508	11.968	0.315	1.0	1.0
6	12	88	4.129	0.341	12.419	0.564	1.0	1.0
6	12	85	4.0	0.0	12.613	0.495	1.0	1.0
6	12	82	4.032	0.18	12.839	0.374	1.0	1.0
6	12	79	3.968	0.18	13.161	0.374	1.0	1.0
6	12	76	3.935	0.25	13.516	0.57	1.0	1.0
6	12	73	3.806	0.402	14.065	0.359	1.0	1.0
6	12	70	3.387	0.495	14.484	0.626	1.0	1.0
6	12	67	3.194	0.402	15.032	0.605	1.0	1.0
6	12	64	2.935	0.25	15.903	1.35	1.0	1.0
6	12	61	2.968	0.18	16.645	0.798	1.0	1.0
6	12	58	2.806	0.402	17.677	1.166	1.0	1.0
6	12	55	2.226	0.497	19.645	1.624	1.0	1.0
6	12	52	1.71	0.461	23.065	2.421	1.0	1.0
6	12	49	0.923	0.688	27.208	4.615	0.613	0.774
6	12	46	0.032	0.18	25.0	0.0	0.032	0.032
6	12	43	0.0	0.0	nan	nan	0.0	0.0
6	12	40	0.0	0.0	nan	nan	0.0	0.0
6	12	37	0.0	0.0	nan	nan	0.0	0.0
6	12	34	0.0	0.0	nan	nan	0.0	0.0
6	12	31	0.0	0.0	nan	nan	0.0	0.0
6	12	28	0.0	0.0	nan	nan	0.0	0.0
